config_id,K,lambda_cost,lambda_safety,noise_sigma,seed,jaccard_vs_baseline,selected_n,total_benefit,total_cost,total_safety,objective,objective_norm
K75_lc1_ls1_sig0.1_seed4,75,1.0,1.0,0.1,4,0.008064516129032258,75,50.99815069700032,117.59347208102996,0.0,-66.59532138402963,0.7426395145120087
K75_lc1_ls2_sig0_seed0,75,1.0,2.0,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls2_sig0_seed1,75,1.0,2.0,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls2_sig0_seed2,75,1.0,2.0,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls2_sig0_seed3,75,1.0,2.0,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls2_sig0_seed4,75,1.0,2.0,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls2_sig0.05_seed0,75,1.0,2.0,0.05,0,0.0,75,46.97131645379838,131.82514669648376,0.0,-84.85383024268538,0.6706694856671097
K75_lc1_ls2_sig0.05_seed1,75,1.0,2.0,0.05,1,0.0,75,47.38977331695674,131.82410274098225,0.0,-84.43432942402552,0.6723230427156688
K75_lc1_ls2_sig0.05_seed2,75,1.0,2.0,0.05,2,0.0,75,47.05172587216348,131.3978089494571,0.0,-84.34608307729363,0.6726708855854736
K75_lc1_ls2_sig0.05_seed3,75,1.0,2.0,0.05,3,0.016260162601626018,75,46.831747859308955,131.1685802164288,0.0,-84.33683235711985,0.6727073493845109
K75_lc1_ls2_sig0.05_seed4,75,1.0,2.0,0.05,4,0.008064516129032258,75,47.384656624321885,132.28305030041813,0.0,-84.89839367609625,0.6704938288479885
K75_lc1_ls2_sig0.1_seed0,75,1.0,2.0,0.1,0,0.0,75,49.93827095095833,116.65966037829702,0.0,-66.72138942733869,0.7421425888986626
K75_lc1_ls2_sig0.1_seed1,75,1.0,2.0,0.1,1,0.0,75,50.304652023337745,116.19922743870711,0.0,-65.89457541536936,0.7454016627228971
K75_lc1_ls2_sig0.1_seed2,75,1.0,2.0,0.1,2,0.0,75,50.175518213886726,115.93411297217108,0.0,-65.75859475828435,0.7459376611381301
K75_lc1_ls2_sig0.1_seed3,75,1.0,2.0,0.1,3,0.016260162601626018,75,49.038260219967434,114.94168148069559,0.0,-65.90342126072815,0.7453667948292176
K75_lc1_ls2_sig0.1_seed4,75,1.0,2.0,0.1,4,0.008064516129032258,75,50.99815069700032,117.59347208102996,0.0,-66.59532138402963,0.7426395145120087
K75_lc2_ls0.5_sig0_seed0,75,2.0,0.5,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls0.5_sig0_seed1,75,2.0,0.5,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls0.5_sig0_seed2,75,2.0,0.5,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls0.5_sig0_seed3,75,2.0,0.5,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls0.5_sig0_seed4,75,2.0,0.5,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls0.5_sig0.05_seed0,75,2.0,0.5,0.05,0,0.0,75,46.092537783252375,131.18349010923012,0.0,-216.27444243520787,0.15264551538947965
K75_lc2_ls0.5_sig0.05_seed1,75,2.0,0.5,0.05,1,0.0,75,46.32298510988573,131.0077329256811,0.0,-215.69248074147646,0.1549394486021374
K75_lc2_ls0.5_sig0.05_seed2,75,2.0,0.5,0.05,2,0.0,75,45.81572303067944,130.40954696572805,0.0,-215.00337090077667,0.15765573039143346
K75_lc2_ls0.5_sig0.05_seed3,75,2.0,0.5,0.05,3,0.016260162601626018,75,45.887639657043714,130.43240297990434,0.0,-214.97716630276497,0.15775902172203285
K75_lc2_ls0.5_sig0.05_seed4,75,2.0,0.5,0.05,4,0.008064516129032258,75,46.184976805908036,131.35960204988498,0.0,-216.53422729386193,0.15162151480347685
K75_lc2_ls0.5_sig0.1_seed0,75,2.0,0.5,0.1,0,0.0,75,47.536521502385376,114.86680089179829,0.0,-182.1970802812112,0.2869691206831583
K75_lc2_ls0.5_sig0.1_seed1,75,2.0,0.5,0.1,1,0.0,75,47.98526126252489,114.56225812689293,0.0,-181.13925499126097,0.2911387775384875
K75_lc2_ls0.5_sig0.1_seed2,75,2.0,0.5,0.1,2,0.0,75,47.151728064219924,113.6023487054252,0.0,-180.05296934663048,0.29542061729786045
K75_lc2_ls0.5_sig0.1_seed3,75,2.0,0.5,0.1,3,0.016260162601626018,75,46.91354556568974,113.45770247499767,0.0,-180.00185938430562,0.29562207873653856
K75_lc2_ls0.5_sig0.1_seed4,75,2.0,0.5,0.1,4,0.008064516129032258,75,47.935903223212364,115.25085785644926,0.0,-182.56581248968615,0.2855156795568637
K75_lc2_ls1_sig0_seed0,75,2.0,1.0,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls1_sig0_seed1,75,2.0,1.0,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls1_sig0_seed2,75,2.0,1.0,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls1_sig0_seed3,75,2.0,1.0,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls1_sig0_seed4,75,2.0,1.0,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls1_sig0.05_seed0,75,2.0,1.0,0.05,0,0.0,75,46.092537783252375,131.18349010923012,0.0,-216.27444243520787,0.15264551538947965
K75_lc2_ls1_sig0.05_seed1,75,2.0,1.0,0.05,1,0.0,75,46.32298510988573,131.0077329256811,0.0,-215.69248074147646,0.1549394486021374
K75_lc2_ls1_sig0.05_seed2,75,2.0,1.0,0.05,2,0.0,75,45.81572303067944,130.40954696572805,0.0,-215.00337090077667,0.15765573039143346
K75_lc2_ls1_sig0.05_seed3,75,2.0,1.0,0.05,3,0.016260162601626018,75,45.887639657043714,130.43240297990434,0.0,-214.97716630276497,0.15775902172203285
K75_lc2_ls1_sig0.05_seed4,75,2.0,1.0,0.05,4,0.008064516129032258,75,46.184976805908036,131.35960204988498,0.0,-216.53422729386193,0.15162151480347685
K75_lc2_ls1_sig0.1_seed0,75,2.0,1.0,0.1,0,0.0,75,47.536521502385376,114.86680089179829,0.0,-182.1970802812112,0.2869691206831583
K75_lc2_ls1_sig0.1_seed1,75,2.0,1.0,0.1,1,0.0,75,47.98526126252489,114.56225812689293,0.0,-181.13925499126097,0.2911387775384875
K75_lc2_ls1_sig0.1_seed2,75,2.0,1.0,0.1,2,0.0,75,47.151728064219924,113.6023487054252,0.0,-180.05296934663048,0.29542061729786045
K75_lc2_ls1_sig0.1_seed3,75,2.0,1.0,0.1,3,0.016260162601626018,75,46.91354556568974,113.45770247499767,0.0,-180.00185938430562,0.29562207873653856
K75_lc2_ls1_sig0.1_seed4,75,2.0,1.0,0.1,4,0.008064516129032258,75,47.935903223212364,115.25085785644926,0.0,-182.56581248968615,0.2855156795568637
K75_lc2_ls2_sig0_seed0,75,2.0,2.0,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls2_sig0_seed1,75,2.0,2.0,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls2_sig0_seed2,75,2.0,2.0,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls2_sig0_seed3,75,2.0,2.0,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls2_sig0_seed4,75,2.0,2.0,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-255.0,0.0
K75_lc2_ls2_sig0.05_seed0,75,2.0,2.0,0.05,0,0.0,75,46.092537783252375,131.18349010923012,0.0,-216.27444243520787,0.15264551538947965
K75_lc2_ls2_sig0.05_seed1,75,2.0,2.0,0.05,1,0.0,75,46.32298510988573,131.0077329256811,0.0,-215.69248074147646,0.1549394486021374
K75_lc2_ls2_sig0.05_seed2,75,2.0,2.0,0.05,2,0.0,75,45.81572303067944,130.40954696572805,0.0,-215.00337090077667,0.15765573039143346
K75_lc2_ls2_sig0.05_seed3,75,2.0,2.0,0.05,3,0.016260162601626018,75,45.887639657043714,130.43240297990434,0.0,-214.97716630276497,0.15775902172203285
K75_lc2_ls2_sig0.05_seed4,75,2.0,2.0,0.05,4,0.008064516129032258,75,46.184976805908036,131.35960204988498,0.0,-216.53422729386193,0.15162151480347685
K75_lc2_ls2_sig0.1_seed0,75,2.0,2.0,0.1,0,0.0,75,47.536521502385376,114.86680089179829,0.0,-182.1970802812112,0.2869691206831583
K75_lc2_ls2_sig0.1_seed1,75,2.0,2.0,0.1,1,0.0,75,47.98526126252489,114.56225812689293,0.0,-181.13925499126097,0.2911387775384875
K75_lc2_ls2_sig0.1_seed2,75,2.0,2.0,0.1,2,0.0,75,47.151728064219924,113.6023487054252,0.0,-180.05296934663048,0.29542061729786045
K75_lc2_ls2_sig0.1_seed3,75,2.0,2.0,0.1,3,0.016260162601626018,75,46.91354556568974,113.45770247499767,0.0,-180.00185938430562,0.29562207873653856
K75_lc2_ls2_sig0.1_seed4,75,2.0,2.0,0.1,4,0.008064516129032258,75,47.935903223212364,115.25085785644926,0.0,-182.56581248968615,0.2855156795568637
